step,total_energy,total_revenue
30387,73509367.28247575,9302343.764161687
30388,73511989.27435683,9302576.597040726
30389,73514611.2662379,9302809.429919764
30390,73517233.25811899,9303042.262798803
30391,73519855.25000004,9303275.095677841
30392,73522477.24188112,9303468.336479478
30393,73525099.23376219,9303661.57728111
30394,73527721.22564326,9303854.818082746
30395,73530343.21752433,9304048.058884382
30396,73532965.2094054,9304212.457775325
30397,73535587.20128648,9304376.856666267
30398,73538209.19316757,9304541.255557211
30399,73540831.18504862,9304705.654448155
30400,73543453.1769297,9304856.681180503
30401,73546075.16881077,9305007.707912855
30402,73548697.16069184,9305158.734645203
30403,73551319.15257291,9305309.761377554
30404,73553941.14445399,9305444.007361865
30405,73556563.13633506,9305578.253346175
30406,73559185.12821615,9305712.499330485
30407,73561807.1200972,9305846.745314796
30408,73564429.11197828,9306301.923105352
30409,73567051.10385935,9306757.100895906
30410,73569673.09574042,9307212.27868646
30411,73572295.0876215,9307667.456477014
30412,73574917.07950257,9308204.964812635
30413,73577539.07138364,9308742.473148255
30414,73580161.06326473,9309279.981483875
30415,73582783.05514579,9309817.489819497
30416,73585405.04702686,9310556.62933077
30417,73588027.03890793,9311295.768842045
30418,73590649.030789,9312034.90835332
30419,73593271.02267008,9312774.047864594
30420,73595893.01455115,9313286.909476532
30421,73598515.00643222,9313799.77108847
30422,73601136.99831331,9314312.632700406
30423,73603758.99019437,9314825.494312346
30424,73606380.98207544,9315169.76184633
30425,73609002.97395651,9315514.029380314
30426,73611624.96583758,9315858.2969143
30427,73614246.95771866,9316202.564448286
30428,73616868.94959973,9316478.660193361
30429,73619490.9414808,9316754.755938439
30430,73622112.93336189,9317030.851683514
30431,73624734.92524295,9317306.947428593
30432,73627356.91712402,9317543.451096265
30433,73629978.90900509,9317779.954763938
30434,73632600.90088616,9318016.458431609
30435,73635222.89276724,9318252.962099284
30436,73637844.88464831,9318466.65443759
30437,73640466.87652938,9318680.346775897
30438,73643088.86841047,9318894.039114205
30439,73645710.86029153,9319107.731452513
30440,73648332.8521726,9319310.935823297
30441,73650954.84405367,9319514.140194079
30442,73653576.83593474,9319717.344564863
30443,73656198.82781582,9319920.548935646
30444,73658820.81969689,9319946.768854456
30445,73661442.81157796,9319972.988773268
30446,73664064.80345905,9319999.208692078
30447,73666686.7953401,9320025.42861089
30448,73669308.78722118,9320179.863932684
30449,73671930.77910225,9320334.299254479
30450,73674552.77098332,9320488.734576274
30451,73677174.7628644,9320643.16989807
30452,73679796.75474547,9320834.313106198
30453,73682418.74662654,9321025.456314329
30454,73685040.73850763,9321216.59952246
30455,73687662.73038869,9321407.742730588
30456,73690284.72226976,9321806.023297325
30457,73692906.71415083,9322204.303864058
30458,73695528.7060319,9322602.584430795
30459,73698150.69791298,9323000.864997528
30460,73700772.68979405,9323281.94252718
30461,73703394.68167512,9323563.02005683
30462,73706016.67355621,9323844.09758648
30463,73708638.66543727,9324125.175116133
30464,73711260.65731834,9324373.47774727
30465,73713882.64919941,9324621.780378409
30466,73716504.64108048,9324870.083009547
30467,73719126.63296156,9325118.385640685
30468,73721748.62484263,9325342.828145703
30469,73724370.6167237,9325567.270650724
30470,73726992.60860479,9325791.713155745
30471,73729614.60048585,9326016.155660763
30472,73732236.59236692,9326234.30538527
30473,73734858.58424799,9326452.455109773
30474,73737480.57612906,9326670.604834279
30475,73740102.56801014,9326888.754558787
30476,73742724.55989121,9327242.72346273
30477,73745346.55177228,9327596.692366675
30478,73747968.54365337,9327950.661270618
30479,73750590.53553443,9328304.630174564
30480,73753212.5274155,9328562.109777287
30481,73755834.51929657,9328819.589380007
30482,73758456.51117764,9329077.06898273
30483,73761078.50305872,9329334.548585452
30484,73763700.49493979,9329610.644330528
30485,73766322.48682086,9329886.740075605
30486,73768944.47870195,9330162.835820682
30487,73771566.470583,9330438.93156576
30488,73774188.46246408,9330562.689582545
30489,73776810.45434515,9330686.447599333
30490,73779432.44622622,9330810.205616118
30491,73782054.4381073,9330933.963632904
30492,73784676.42998837,9331060.081442384
30493,73787298.42186944,9331186.199251864
30494,73789920.41375053,9331312.317061344
30495,73792542.40563159,9331438.434870824
30496,73795164.39751266,9331700.371859742
30497,73797786.38939373,9331962.30884866
30498,73800408.3812748,9332224.24583758
30499,73803030.37315588,9332486.1828265
30500,73805652.36503695,9332672.344250057
30501,73808274.35691802,9332858.505673612
30502,73810896.34879911,9333044.667097168
30503,73813518.34068017,9333230.828520726
30504,73816140.33256124,9333748.671917235
30505,73818762.32444231,9334266.515313748
30506,73821384.31632338,9334784.35871026
30507,73824006.30820446,9335302.202106774
30508,73826628.30008553,9336068.34813442
30509,73829250.2919666,9336834.494162071
30510,73831872.28384769,9337600.64018972
30511,73834494.27572875,9338366.786217371
30512,73837116.26760982,9338777.652345134
30513,73839738.25949089,9339188.518472899
30514,73842360.25137196,9339599.384600664
30515,73844982.24325304,9340010.250728428
30516,73847604.23513411,9340699.834593149
30517,73850226.22701518,9341389.418457871
30518,73852848.21889627,9342079.002322594
30519,73855470.21077733,9342768.586187318
30520,73858092.2026584,9343331.527844183
30521,73860714.19453947,9343894.469501048
30522,73863336.18642054,9344457.411157915
30523,73865958.17830162,9345020.352814782
30524,73868580.17018269,9345278.61901507
30525,73871202.16206376,9345536.885215353
30526,73873824.15394485,9345795.151415639
30527,73876446.14582591,9346053.417615926
30528,73879068.13770698,9346377.495812425
30529,73881690.12958805,9346701.574008927
30530,73884312.12146913,9347025.652205428
30531,73886934.1133502,9347349.73040193
30532,73889556.10523127,9347604.32581358
30533,73892178.09711234,9347858.921225233
30534,73894800.08899343,9348113.516636884
30535,73897422.08087449,9348368.112048537
30536,73900044.07275556,9348648.665179811
30537,73902666.06463663,9348929.218311086
30538,73905288.0565177,9349209.771442361
30539,73907910.04839878,9349490.324573636
30540,73910532.04027985,9349652.363671886
30541,73913154.03216092,9349814.402770136
30542,73915776.02404201,9349976.441868385
30543,73918398.01592307,9350138.480966639
30544,73921020.00780414,9350279.01973146
30545,73923641.99968521,9350419.558496287
30546,73926263.99156629,9350560.097261112
30547,73928885.98344736,9350700.63602594
30548,73931507.97532843,9350893.352429198
30549,73934129.9672095,9351086.068832457
30550,73936751.95909059,9351278.785235716
30551,73939373.95097165,9351471.501638975
30552,73941995.94285272,9351864.800421136
30553,73944617.9347338,9352258.099203296
30554,73947239.92661487,9352651.397985458
30555,73949861.91849594,9353044.696767619
30556,73952483.91037701,9353253.669520542
30557,73955105.90225808,9353462.642273461
30558,73957727.89413917,9353671.615026385
30559,73960349.88602023,9353880.587779306
30560,73962971.8779013,9353995.693222884
30561,73965593.86978237,9354110.798666464
30562,73968215.86166345,9354225.90411004
30563,73970837.85354452,9354341.009553622
30564,73973459.84542559,9354508.030436445
30565,73976081.83730666,9354675.051319271
30566,73978703.82918775,9354842.072202094
30567,73981325.82106881,9355009.093084918
30568,73983947.81294988,9355298.036590213
30569,73986569.80483095,9355586.980095506
30570,73989191.79671203,9355875.9236008
30571,73991813.7885931,9356164.867106095
30572,73994435.78047417,9356487.896505842
30573,73997057.77235524,9356810.925905589
30574,73999679.76423633,9357133.955305338
30575,74002301.75611739,9357456.984705087
30576,74004923.74799846,9357855.26527182
30577,74007545.73987953,9358253.545838557
30578,74010167.7317606,9358651.82640529
30579,74012789.72364168,9359050.106972028
30580,74015411.71552275,9359322.53192847
30581,74018033.70740382,9359594.956884913
30582,74020655.69928491,9359867.381841358
30583,74023277.69116597,9360139.8067978
30584,74025899.68304704,9360222.137342867
30585,74028521.67492811,9360304.467887932
30586,74031143.66680919,9360386.798432998
30587,74033765.65869026,9360469.128978064
30588,74036387.65057133,9360702.486255478
30589,74039009.6424524,9360935.843532894
30590,74041631.63433349,9361169.20081031
30591,74044253.62621455,9361402.558087725
30592,74046875.61809562,9361519.49892562
30593,74049497.6099767,9361636.439763516
30594,74052119.60185777,9361753.380601414
30595,74054741.59373884,9361870.321439307
30596,74057363.58561991,9361983.329289382
30597,74059985.57750098,9362096.337139456
30598,74062607.56938207,9362209.344989529
30599,74065229.56126313,9362322.352839604
30600,74067851.5531442,9362840.458435304
30601,74070473.54502527,9363358.564031005
30602,74073095.53690635,9363876.669626705
30603,74075717.52878742,9364394.775222406
30604,74078339.52066849,9365011.46771283
30605,74080961.51254956,9365628.160203261
30606,74083583.50443065,9366244.852693688
30607,74086205.49631171,9366861.545184117
30608,74088827.48819278,9367537.494691059
30609,74091449.48007385,9368213.444198
30610,74094071.47195493,9368889.39370494
30611,74096693.463836,9369565.343211882
30612,74099315.45571707,9370268.82363357
30613,74101937.44759814,9370972.304055262
30614,74104559.43947923,9371675.784476954
30615,74107181.43136029,9372379.26489865
30616,74109803.42324136,9372943.255352268
30617,74112425.41512243,9373507.245805888
30618,74115047.4070035,9374071.236259505
30619,74117669.39888458,9374635.226713125
30620,74120291.39076565,9374936.231381072
30621,74122913.38264672,9375237.236049019
30622,74125535.37452781,9375538.240716968
30623,74128157.36640887,9375839.245384915
30624,74130779.35828994,9376199.507069374
30625,74133401.35017101,9376559.768753834
30626,74136023.34205209,9376920.030438293
30627,74138645.33393316,9377280.292122751
30628,74141267.32581423,9377381.238810174
30629,74143889.3176953,9377482.185497593
30630,74146511.30957639,9377583.132185016
30631,74149133.30145745,9377684.078872437
30632,74151755.29333852,9377912.19216609
30633,74154377.2852196,9378140.305459743
30634,74156999.27710067,9378368.418753397
30635,74159621.26898174,9378596.53204705
30636,74162243.26086281,9378739.430604568
30637,74164865.25274388,9378882.329162087
30638,74167487.24462497,9379025.227719605
30639,74170109.23650603,9379168.126277123
30640,74172731.2283871,9379427.965672536
30641,74175353.22026818,9379687.80506795
30642,74177975.21214925,9379947.644463366
30643,74180597.20403032,9380207.483858781
30644,74183219.1959114,9380426.944579227
30645,74185841.18779247,9380646.405299673
30646,74188463.17967355,9380865.866020117
30647,74191085.17155461,9381085.326740563
30648,74193707.16343568,9381326.025595244
30649,74196329.15531676,9381566.724449927
30650,74198951.14719783,9381807.42330461
30651,74201573.1390789,9382048.122159295
30652,74204195.13095997,9382497.007169332
30653,74206817.12284105,9382945.892179374
30654,74209439.11472213,9383394.777189411
30655,74212061.10660319,9383843.662199453
30656,74214683.09848426,9384135.489895815
30657,74217305.09036534,9384427.317592178
30658,74219927.08224641,9384719.145288542
30659,74222549.07412748,9385010.972984906
30660,74225171.06600855,9385200.542997906
30661,74227793.05788963,9385390.11301091
30662,74230415.04977071,9385579.68302391
30663,74233037.04165177,9385769.253036913
30664,74235659.03353284,9386010.47628997
30665,74238281.02541392,9386251.699543027
30666,74240903.01729499,9386492.922796087
30667,74243525.00917606,9386734.146049146
30668,74246147.00105713,9387017.58337149
30669,74248768.9929382,9387301.020693833
30670,74251390.9848193,9387584.45801618
30671,74254012.97670035,9387867.895338524
30672,74256634.96858142,9388189.613742331
30673,74259256.9604625,9388511.332146138
30674,74261878.95234357,9388833.050549947
30675,74264500.94422464,9389154.768953754
30676,74267122.93610571,9389467.572585166
30677,74269744.92798679,9389780.376216577
30678,74272366.91986787,9390093.17984799
30679,74274988.91174893,9390405.983479403
30680,74277610.90363,9390589.785110265
30681,74280232.89551108,9390773.586741127
30682,74282854.88739215,9390957.388371991
30683,74285476.87927322,9391141.190002855
30684,74288098.8711543,9391217.752165783
30685,74290720.86303537,9391294.31432871
30686,74293342.85491645,9391370.876491636
30687,74295964.84679751,9391447.438654564
30688,74298586.83867858,9391616.294931706
30689,74301208.83055966,9391785.151208848
30690,74303830.82244073,9391954.00748599
30691,74306452.8143218,9392122.86376313
30692,74309074.80620287,9392265.50012146
30693,74311696.79808395,9392408.13647979
30694,74314318.78996503,9392550.77283812
30695,74316940.78184609,9392693.409196451
30696,74319562.77372716,9393014.341002693
30697,74322184.76560824,9393335.272808937
30698,74324806.75748931,9393656.204615181
30699,74327428.74937038,9393977.136421425
30700,74330050.74125145,9394532.736501023
30701,74332672.73313253,9395088.336580623
30702,74335294.72501361,9395643.936660223
30703,74337916.71689467,9396199.536739822
30704,74340538.70877574,9396849.52852714
30705,74343160.70065682,9397499.520314459
30706,74345782.69253789,9398149.512101775
30707,74348404.68441896,9398799.503889095
30708,74351026.67630003,9398862.169495052
30709,74353648.6681811,9398924.83510101
30710,74356270.6600622,9398987.500706967
30711,74358892.65194325,9399050.166312926
30712,74361514.64382432,9399416.196379522
30713,74364136.6357054,9399782.22644612
30714,74366758.62758647,9400148.256512718
30715,74369380.61946754,9400514.286579316
30716,74372002.61134861,9400770.717385285
30717,74374624.60322969,9401027.148191255
30718,74377246.59511077,9401283.578997223
30719,74379868.58699183,9401540.009803193
30720,74382490.5788729,9401835.770487376
30721,74385112.57075398,9402131.531171562
30722,74387734.56263505,9402427.291855747
30723,74390356.55451612,9402723.052539933
30724,74392978.5463972,9402895.841804897
30725,74395600.53827827,9403068.63106986
30726,74398222.53015935,9403241.420334822
30727,74400844.52204041,9403414.209599786
30728,74403466.51392148,9403595.651437957
30729,74406088.50580256,9403777.093276126
30730,74408710.49768363,9403958.535114298
30731,74411332.4895647,9404139.976952467
30732,74413954.48144577,9404390.639376298
30733,74416576.47332685,9404641.301800128
30734,74419198.46520793,9404891.964223959
30735,74421820.45708899,9405142.626647789
30736,74424442.44897006,9405384.374299224
30737,74427064.44085114,9405626.12195066
30738,74429686.43273221,9405867.869602093
30739,74432308.42461328,9406109.617253529
30740,74434930.41649435,9406369.456648942
30741,74437552.40837543,9406629.296044357
30742,74440174.40025651,9406889.13543977
30743,74442796.39213757,9407148.974835187
30744,74445418.38401864,9407402.259250898
30745,74448040.37589972,9407655.543666609
30746,74450662.36778079,9407908.828082321
30747,74453284.35966186,9408162.112498032
30748,74455906.35154293,9408599.460743796
30749,74458528.343424,9409036.808989558
30750,74461150.3353051,9409474.15723532
30751,74463772.32718615,9409911.505481085
30752,74466394.31906722,9410136.210185291
30753,74469016.3109483,9410360.9148895
30754,74471638.30282937,9410585.619593708
30755,74474260.29471044,9410810.324297916
30756,74476882.28659151,9410965.808416463
30757,74479504.27847259,9411121.29253501
30758,74482126.27035367,9411276.776653558
30759,74484748.26223473,9411432.260772105
30760,74487370.2541158,9411790.42486306
30761,74489992.24599688,9412148.588954013
30762,74492614.23787795,9412506.75304497
30763,74495236.22975902,9412864.917135924
30764,74497858.2216401,9413139.177486684
30765,74500480.21352117,9413413.437837444
30766,74503102.20540226,9413687.698188204
30767,74505724.19728331,9413961.958538964
30768,74508346.18916439,9414404.288569301
30769,74510968.18104546,9414846.618599638
30770,74513590.17292653,9415288.948629975
30771,74516212.1648076,9415731.278660312
30772,74518834.15668868,9416034.643120952
30773,74521456.14856975,9416338.007581592
30774,74524078.14045084,9416641.372042235
30775,74526700.1323319,9416944.736502875
30776,74529322.12421297,9417123.294149974
30777,74531944.11609404,9417301.851797074
30778,74534566.10797511,9417480.409444178
30779,74537188.09985618,9417658.96709128
30780,74539810.09173726,9417869.51303933
30781,74542432.08361833,9418080.05898738
30782,74545054.07549942,9418290.604935432
30783,74547676.06738047,9418501.15088348
30784,74550298.05926155,9418697.275876185
30785,74552920.05114262,9418893.400868889
30786,74555542.04302369,9419089.525861595
30787,74558164.03490476,9419285.650854299
30788,74560786.02678584,9419385.28654578
30789,74563408.01866691,9419484.922237262
30790,74566030.010548,9419584.557928741
30791,74568652.00242905,9419684.193620224
30792,74571273.99431013,9420135.438422956
30793,74573895.9861912,9420586.683225688
30794,74576517.97807227,9421037.92802842
30795,74579139.96995334,9421489.172831153
30796,74581761.96183442,9422316.411269633
30797,74584383.95371549,9423143.64970811
30798,74587005.94559658,9423970.88814659
30799,74589627.93747763,9424798.12658507
30800,74592249.9293587,9425637.950584577
30801,74594871.92123978,9426477.774584085
30802,74597493.91312085,9427317.598583594
30803,74600115.90500192,9428157.4225831
30804,74602737.896883,9428610.50278015
30805,74605359.88876407,9429063.5829772
30806,74607981.88064516,9429516.663174251
30807,74610603.87252621,9429969.7433713
30808,74613225.86440729,9430340.755222471
30809,74615847.85628836,9430711.767073642
30810,74618469.84816943,9431082.778924815
30811,74621091.8400505,9431453.790775988
30812,74623713.83193158,9431863.608106999
30813,74626335.82381265,9432273.425438011
30814,74628957.81569374,9432683.242769022
30815,74631579.8075748,9433093.060100034
30816,74634201.79945587,9433304.39264565
30817,74636823.79133694,9433515.725191265
30818,74639445.78321801,9433727.05773688
30819,74642067.77509908,9433938.390282493
30820,74644689.76698016,9434138.710462207
30821,74647311.75886123,9434339.03064192
30822,74649933.75074232,9434539.350821635
30823,74652555.74262337,9434739.671001349
30824,74655177.73450445,9435007.114173219
30825,74657799.72638552,9435274.557345089
30826,74660421.71826659,9435542.000516957
30827,74663043.71014766,9435809.443688827
30828,74665665.70202874,9435988.001335928
30829,74668287.69390981,9436166.558983028
30830,74670909.6857909,9436345.11663013
30831,74673531.67767195,9436523.674277233
30832,74676153.66955303,9436682.042586848
30833,74678775.6614341,9436840.410896467
30834,74681397.65331517,9436998.779206084
30835,74684019.64519624,9437157.1475157
30836,74686641.63707732,9437322.595203394
30837,74689263.62895839,9437488.04289109
30838,74691885.62083948,9437653.490578787
30839,74694507.61272053,9437818.938266482
30840,74697129.6046016,9438132.528495459
30841,74699751.59648268,9438446.118724436
30842,74702373.58836375,9438759.708953412
30843,74704995.58024482,9439073.299182387
30844,74707617.5721259,9439329.992187545
30845,74710239.56400697,9439586.6851927
30846,74712861.55588806,9439843.37819786
30847,74715483.54776911,9440100.071203016
30848,74718105.53965019,9440323.989309657
30849,74720727.53153126,9440547.907416303
30850,74723349.52341233,9440771.825522944
30851,74725971.5152934,9440995.74362959
30852,74728593.50717448,9441172.728081562
30853,74731215.49905555,9441349.712533535
30854,74733837.49093664,9441526.696985506
30855,74736459.4828177,9441703.68143748
30856,74739081.47469877,9442133.950305164
30857,74741703.46657984,9442564.219172848
30858,74744325.45846091,9442994.488040531
30859,74746947.45034198,9443424.756908217
30860,74749569.44222306,9443800.750543963
30861,74752191.43410413,9444176.744179709
30862,74754813.42598522,9444552.737815455
30863,74757435.41786627,9444928.731451202
30864,74760057.40974735,9445193.290432
30865,74762679.40162842,9445457.849412803
30866,74765301.39350949,9445722.408393601
30867,74767923.38539056,9445986.967374403
30868,74770545.37727164,9446396.260307038
30869,74773167.36915271,9446805.553239673
30870,74775789.3610338,9447214.846172309
30871,74778411.35291485,9447624.139104946
30872,74781033.34479593,9447767.29986165
30873,74783655.336677,9447910.460618358
30874,74786277.32855807,9448053.621375065
30875,74788899.32043914,9448196.782131772
30876,74791521.31232022,9448303.497201331
30877,74794143.30420129,9448410.212270891
30878,74796765.29608238,9448516.927340452
30879,74799387.28796344,9448623.64241001
30880,74802009.27984451,9448772.833748043
30881,74804631.27172558,9448922.025086077
30882,74807253.26360665,9449071.216424108
30883,74809875.25548773,9449220.407762142
30884,74812497.2473688,9449429.380515065
30885,74815119.23924987,9449638.353267986
30886,74817741.23113096,9449847.326020908
30887,74820363.22301202,9450056.298773829
30888,74822985.21489309,9450478.963865058
30889,74825607.20677416,9450901.628956286
30890,74828229.19865523,9451324.294047518
30891,74830851.1905363,9451746.959138744
30892,74833473.18241738,9452431.299019706
30893,74836095.17429845,9453115.638900664
30894,74838717.16617954,9453799.978781624
30895,74841339.1580606,9454484.318662584
30896,74843961.14994167,9455452.095865887
30897,74846583.14182274,9456419.873069193
30898,74849205.13370381,9457387.650272496
30899,74851827.12558489,9458355.4274758
30900,74854449.11746596,9458758.427627921
30901,74857071.10934703,9459161.42778004
30902,74859693.10122812,9459564.427932162
30903,74862315.09310918,9459967.428084284
30904,74864937.08499025,9460268.694951419
30905,74867559.07687132,9460569.961818554
30906,74870181.0687524,9460871.228685688
30907,74872803.06063347,9461172.495552825
30908,74875425.05251454,9461368.096147152
30909,74878047.04439561,9461563.69674148
30910,74880669.0362767,9461759.297335811
30911,74883291.02815776,9461954.897930138
30912,74885913.02003883,9462240.170646798
30913,74888535.0119199,9462525.443363458
30914,74891157.00380097,9462810.71608012
30915,74893778.99568205,9463095.98879678
30916,74896400.98756312,9463321.480098551
30917,74899022.97944419,9463546.971400324
30918,74901644.97132528,9463772.462702097
30919,74904266.96320634,9463997.95400387
30920,74906888.95508741,9464263.82398061
30921,74909510.94696848,9464529.693957351
30922,74912132.93884955,9464795.563934091
30923,74914754.93073063,9465061.433910834
30924,74917376.9226117,9465253.363716528
30925,74919998.91449277,9465445.293522222
30926,74922620.90637386,9465637.223327918
30927,74925242.89825492,9465829.153133612
30928,74927864.89013599,9466003.253394514
30929,74930486.88201706,9466177.353655418
30930,74933108.87389813,9466351.45391632
30931,74935730.8657792,9466525.554177225
30932,74938352.85766028,9466737.673320403
30933,74940974.84954135,9466949.792463582
30934,74943596.84142244,9467161.91160676
30935,74946218.8333035,9467374.03074994
30936,74948840.82518457,9467671.889027629
30937,74951462.81706564,9467969.74730532
30938,74954084.80894671,9468267.60558301
30939,74956706.80082779,9468565.4638607
30940,74959328.79270886,9468789.644166533
30941,74961950.78458993,9469013.824472364
30942,74964572.77647102,9469238.004778195
30943,74967194.76835208,9469462.185084026
30944,74969816.76023315,9469862.563244266
30945,74972438.75211422,9470262.941404507
30946,74975060.7439953,9470663.319564745
30947,74977682.73587637,9471063.697724987
30948,74980304.72775744,9471248.285953414
30949,74982926.71963851,9471432.87418184
30950,74985548.7115196,9471617.46241027
30951,74988170.70340066,9471802.050638698
30952,74990792.69528173,9472143.958379988
30953,74993414.6871628,9472485.866121281
30954,74996036.67904387,9472827.773862572
30955,74998658.67092495,9473169.681603864
30956,75001280.66280602,9473541.480052598
30957,75003902.65468709,9473913.278501336
30958,75006524.64656818,9474285.076950071
30959,75009146.63844924,9474656.875398807
30960,75011768.63033031,9475036.015424812
30961,75014390.62221138,9475415.155450815
30962,75017012.61409245,9475794.295476818
30963,75019634.60597353,9476173.43550282
30964,75022256.5978546,9476478.373158589
30965,75024878.58973567,9476783.310814358
30966,75027500.58161676,9477088.248470126
30967,75030122.57349782,9477393.186125897
30968,75032744.56537889,9477523.499122387
30969,75035366.55725996,9477653.812118875
30970,75037988.54914103,9477784.125115363
30971,75040610.5410221,9477914.438111853
30972,75043232.53290318,9478091.946962202
30973,75045854.52478425,9478269.455812551
30974,75048476.51666534,9478446.9646629
30975,75051098.5085464,9478624.47351325
30976,75053720.50042747,9478795.427383896
30977,75056342.49230854,9478966.38125454
30978,75058964.48418961,9479137.335125186
30979,75061586.47607069,9479308.288995832
30980,75064208.46795176,9479430.73601668
30981,75066830.45983283,9479553.183037525
30982,75069452.45171392,9479675.63005837
30983,75072074.44359498,9479798.077079218
30984,75074696.43547605,9480348.170975866
30985,75077318.42735712,9480898.264872514
30986,75079940.4192382,9481448.358769165
30987,75082562.41111927,9481998.452665813
30988,75085184.40300034,9482730.774998195
30989,75087806.39488141,9483463.09733058
30990,75090428.3867625,9484195.419662964
30991,75093050.37864356,9484927.741995348
30992,75095672.37052463,9485739.772880916
30993,75098294.3624057,9486551.803766483
30994,75100916.35428677,9487363.834652051
30995,75103538.34616785,9488175.865537621
30996,75106160.33804892,9489021.982317643
30997,75108782.32993,9489868.099097665
30998,75111404.32181108,9490714.215877688
30999,75114026.31369214,9491560.33265771
31000,75116648.30557321,9492006.595675869
31001,75119270.29745428,9492452.858694028
31002,75121892.28933536,9492899.121712187
31003,75124514.28121643,9493345.384730347
31004,75127136.2730975,9493699.615833478
31005,75129758.26497857,9494053.846936613
31006,75132380.25685966,9494408.078039745
31007,75135002.24874072,9494762.309142876
31008,75137624.24062179,9495076.161571043
31009,75140246.23250286,9495390.013999207
31010,75142868.22438394,9495703.86642737
31011,75145490.21626501,9496017.718855536
31012,75148112.20814608,9496194.965506695
31013,75150734.20002715,9496372.212157857
31014,75153356.19190824,9496549.458809016
31015,75155978.1837893,9496726.70546018
31016,75158600.17567037,9496920.995058564
31017,75161222.16755144,9497115.284656951
31018,75163844.15943252,9497309.57425534
31019,75166466.15131359,9497503.863853727
31020,75169088.14319466,9497690.28747647
31021,75171710.13507573,9497876.711099215
31022,75174332.12695682,9498063.13472196
31023,75176954.11883788,9498249.558344705
31024,75179576.11071895,9498396.91428842
31025,75182198.10260002,9498544.270232137
31026,75184820.0944811,9498691.626175852
31027,75187442.08636217,9498838.982119571
31028,75190064.07824324,9499173.810482783
31029,75192686.07012431,9499508.638845995
31030,75195308.0620054,9499843.467209207
31031,75197930.05388646,9500178.295572422
31032,75200552.04576753,9500366.030191105
31033,75203174.0376486,9500553.764809791
31034,75205796.02952968,9500741.499428477
31035,75208418.02141075,9500929.234047163
31036,75211040.01329182,9501189.335641764
31037,75213662.0051729,9501449.437236367
31038,75216283.99705398,9501709.53883097
31039,75218905.98893504,9501969.640425572
31040,75221527.98081611,9502286.639243994
31041,75224149.97269718,9502603.638062418
31042,75226771.96457826,9502920.636880837
31043,75229393.95645933,9503237.635699261
31044,75232015.9483404,9503430.08990333
31045,75234637.94022147,9503622.544107404
31046,75237259.93210256,9503814.998311473
31047,75239881.92398362,9504007.452515546
31048,75242503.91586469,9504248.937967792
31049,75245125.90774576,9504490.423420036
31050,75247747.89962684,9504731.908872286
31051,75250369.89150791,9504973.394324532
31052,75252991.88338898,9505344.66837489
31053,75255613.87527005,9505715.942425251
31054,75258235.86715114,9506087.21647561
31055,75260857.8590322,9506458.490525968
31056,75263479.85091327,9506898.7229628
31057,75266101.84279434,9507338.955399632
31058,75268723.83467542,9507779.187836466
31059,75271345.82655649,9508219.420273297
31060,75273967.81843756,9508533.010502273
31061,75276589.81031863,9508846.60073125
31062,75279211.80219972,9509160.190960227
31063,75281833.79408078,9509473.781189203
31064,75284455.78596185,9509728.90099923
31065,75287077.77784292,9509984.02080926
31066,75289699.769724,9510239.14061929
31067,75292321.76160507,9510494.260429317
31068,75294943.75348614,9510582.097157333
31069,75297565.74536721,9510669.933885349
31070,75300187.7372483,9510757.770613365
31071,75302809.72912936,9510845.607341383
31072,75305431.72101043,9511028.62237468
31073,75308053.7128915,9511211.637407979
31074,75310675.70477258,9511394.652441278
31075,75313297.69665365,9511577.667474577
31076,75315919.68853472,9511776.152259976
31077,75318541.6804158,9511974.637045372
31078,75321163.67229688,9512173.121830769
31079,75323785.66417794,9512371.60661617
31080,75326407.65605901,9512868.211878443
31081,75329029.64794008,9513364.817140717
31082,75331651.63982116,9513861.422402993
31083,75334273.63170223,9514358.027665269
31084,75336895.6235833,9515005.397460707
31085,75339517.61546437,9515652.767256144
31086,75342139.60734546,9516300.13705158
31087,75344761.59922652,9516947.506847017
31088,75347383.59110759,9517584.38867493
31089,75350005.58298866,9518221.270502843
31090,75352627.57486974,9518858.152330756
31091,75355249.56675081,9519495.03415867
31092,75357871.55863188,9520192.483999034
31093,75360493.55051295,9520889.9338394
31094,75363115.54239404,9521587.383679766
31095,75365737.5342751,9522284.833520133
31096,75368359.52615617,9522819.195465494
31097,75370981.51803724,9523353.557410857
31098,75373603.50991832,9523887.91935622
31099,75376225.50179939,9524422.281301584
31100,75378847.49368046,9524800.110331645
31101,75381469.48556153,9525177.939361706
31102,75384091.47744262,9525555.76839177
31103,75386713.46932368,9525933.597421832
31104,75389335.46120475,9526262.395203719
31105,75391957.45308582,9526591.192985605
31106,75394579.4449669,9526919.990767492
31107,75397201.43684797,9527248.788549379
31108,75399823.42872904,9527410.041050062
31109,75402445.42061011,9527571.293550748
31110,75405067.4124912,9527732.546051435
31111,75407689.40437226,9527893.798552122
31112,75410311.39625333,9528074.715991916
31113,75412933.3881344,9528255.63343171
31114,75415555.38001548,9528436.550871503
31115,75418177.37189655,9528617.468311299
31116,75420799.36377762,9528755.909482619
31117,75423421.3556587,9528894.350653939
31118,75426043.34753978,9529032.79182526
31119,75428665.33942084,9529171.232996581
31120,75431287.33130191,9529346.119855048
31121,75433909.32318299,9529521.006713517
31122,75436531.31506406,9529695.893571984
